,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
441,,2008-02-13 17:14:50,2008-02-11, ABHH,American Bank Note Holographics Inc,Mmcap International Inc. Spc,10%,P - Purchase,$6.97,"+17,500","3,676,123",0%,"+$121,975",,,,
442,D,2008-02-13 17:14:05,2008-02-11, LBCP,Liberty Bancorp Inc,Hecker Mark E,"SVP, Chief Lending Officer",P - Purchase,$10.35,+100,"54,451",0%,"+$1,035",-1,0,+1,-21
443,,2008-02-13 17:12:45,2008-02-12, PVTB,"Privatebancorp, Inc",Schellhorn Joan,Chief Human Resourses Off,P - Purchase,$34.13,"+1,000","16,000",+7%,"+$34,130",-4,-5,-6,-7
444,,2008-02-13 17:09:58,2008-02-11, RNVS,Renovis Inc,Mmcap International Inc. Spc,10%,P - Purchase,$2.34,"+103,562","3,084,231",+3%,"+$242,335",,,,
445,M,2008-02-13 16:58:10,2008-02-12, NAVR,Navarre Corp /mn/,Porter J Reid,"Exec. VP, CFO",P - Purchase,$1.89,"+10,000","80,289",+14%,"+$18,906",0,-1,-7,-10
446,,2008-02-13 16:57:42,2008-02-11, LCAE,"Lucas Energy, Inc.",Wold Eric,Dir,P - Purchase,$4.00,"+1,746","66,223",+3%,"+$6,984",,,,
447,DM,2008-02-13 16:57:38,2008-02-11, PTCH,Patch International Inc/cn,Dagenais Jason G,COO,P - Purchase,$0.60,"+35,000","101,200",+53%,"+$21,050",,,,
448,,2008-02-13 16:52:25,2008-02-12, HBI,Hanesbrands Inc.,Coker Charles W,Dir,P - Purchase,$24.93,"+2,000","25,044",+9%,"+$49,869",0,+8,+7,-5
449,,2008-02-13 16:39:33,2008-02-12, APKT,Acme Packet Inc,Elsbree David B,Dir,P - Purchase,$7.80,"+5,000","12,937",+63%,"+$39,000",-1,-8,-4,-23
450,,2008-02-13 16:37:51,2008-02-12, SHOR,Shoretel Inc,Daichendt Gary James,Dir,P - Purchase,$4.94,+727,727,New,"+$3,591",-1,+3,+3,+15
451,M,2008-02-13 16:33:09,2008-02-11, AN,Autonation Inc /fl,Lampert Edward S,10%,P - Purchase,$15.49,"+1,275,057","59,931,415",+2%,"+$19,752,351",-3,-1,-10,-24
452,,2008-02-13 16:30:04,2008-02-12, FNBN,Fnb United Corp.,Campbell James M Jr,Dir,P - Purchase,$11.07,+500,"67,194",+1%,"+$5,533",0,-3,-1,-27
453,,2008-02-13 16:28:39,2008-02-11, BZC,Breeze-Eastern Corp,Sarachek Russell M,Dir,P - Purchase,$10.76,+300,"3,281",+10%,"+$3,228",0,-2,0,-2
454,M,2008-02-13 16:27:52,2008-02-06, INLM,International Monetary Systems Ltd /wi/,Praetorian Capital Management LLC,10%,P - Purchase,$0.55,"+25,000","12,467,500",0%,"+$13,860",,,,
455,,2008-02-13 16:26:22,2008-02-12, UMPQ,Umpqua Holdings Corp,Gambee Stephen M,Dir,P - Purchase,$15.98,"+2,000","15,180",+15%,"+$31,960",-3,0,-5,-3
456,,2008-02-13 16:26:17,2008-02-13, UTR,Unitrin Inc,Southwell Donald Gene,"Pres, CEO",P - Purchase,$35.54,"+1,000","114,806",+1%,"+$35,540",,,,
457,,2008-02-13 16:24:33,2008-02-12, ALY,Allis Chalmers Energy Inc.,Bulgheroni Alejandro Pedro,Dir,P - Purchase,$10.65,"+101,100","1,662,496",+6%,"+$1,076,205",,,,
458,,2008-02-13 16:23:55,2008-02-11, OWW,"Orbitz Worldwide, Inc.",Par Investment Partners LP,10%,P - Purchase,$6.47,"+20,700","17,308,740",0%,"+$133,857",-3,-1,-23,-6
459,,2008-02-13 16:20:17,2008-02-11, HTV,Hearst Argyle Television Inc,Hearst Broadcasting Inc,10%,P - Purchase,$21.91,"+31,400","29,163,704",0%,"+$688,103",,,,
460,,2008-02-13 16:18:57,2008-02-11, SFD,Smithfield Foods Inc,Fribourg Paul J,Dir,P - Purchase,$26.49,"+1,200","10,219,341",0%,"+$31,788",-2,+3,+3,-3
461,,2008-02-13 16:15:22,2008-02-12, KNL,Knoll Inc,Nash Sarah E,Dir,P - Purchase,$13.66,"+10,000","13,731",+268%,"+$136,620",-3,0,-4,+15
462,,2008-02-13 16:09:43,2008-02-12, KNL,Knoll Inc,Maypole John F,Dir,P - Purchase,$13.50,"+3,000","18,731",+19%,"+$40,500",-3,0,-4,+15
463,,2008-02-13 15:55:41,2008-02-11, MAG,"Magnetek, Inc.",Schwenner Marty J,"VP, CFO",P - Purchase,$3.12,"+1,000","59,500",+2%,"+$3,120",+2,-4,+13,-35
464,,2008-02-13 15:55:04,2008-02-11, LTFD,Littlefield Corp,Boston Avenue Capital,10%,P - Purchase,$1.35,+500,"2,303,621",0%,+$675,,,,
465,,2008-02-13 15:48:56,2008-02-12, UBSH,Union Bankshares Corp,Hicks Ronald L,Dir,P - Purchase,$18.10,"+2,300","62,217",+4%,"+$41,630",+6,+3,+4,+35
466,M,2008-02-13 15:47:26,2008-02-11, DNBF,Dnb Financial Corp /pa/,Silberman Eli,Dir,P - Purchase,$15.30,+758,"7,991",+10%,"+$11,595",-2,-4,-13,-14
467,M,2008-02-13 15:39:14,2008-02-11, PBCI,Pamrapo Bancorp Inc,Massarelli Daniel,Dir,P - Purchase,$17.32,"+1,759","201,759",+1%,"+$30,458",,,,
468,,2008-02-13 15:38:46,2008-02-12, CNBCO,Cnb Corp /mi/,Ellenberger Thomas J,Dir,P - Purchase,$30.63,+300,"12,051",+3%,"+$9,190",,,,
469,,2008-02-13 15:34:39,2008-02-13, WNC,Wabash National Corp /de,Cuculic Larry M,GC,P - Purchase,$8.72,"+6,000","16,000",+60%,"+$52,320",+1,+1,-8,+11
470,,2008-02-13 15:31:25,2008-02-11, GLA,Global Logistics Acquisition Corp,Royce Charles M,10%,P - Purchase,$7.32,"+4,000","453,952",+1%,"+$29,295",+3,-2,-12,-16
471,,2008-02-13 15:29:20,2008-02-11, FCAL,"First California Financial Group, Inc.",Pohlad James O,10%,P - Purchase,$23.73,"+3,333","904,378",0%,"+$79,092",-2,-1,0,-1
472,M,2008-02-13 15:24:39,2008-01-28, ADK,Adcare Health Systems Inc,Peterson Clarence A,Dir,P - Purchase,$0.68,"+6,000","17,300",+53%,"+$4,104",+6,+4,+41,+178
473,,2008-02-13 15:20:29,2008-02-11, FCAL,"First California Financial Group, Inc.",Pohlad Robert C,10%,P - Purchase,$23.73,"+3,334","904,377",0%,"+$79,116",-2,-1,0,-1
474,,2008-02-13 15:19:57,2008-02-12, GIW,Wilber Corp,Gulotty Douglas C,"Pres, CEO",P - Purchase,$9.05,+300,"1,500",+25%,"+$2,715",,,,
475,,2008-02-13 15:16:38,2008-02-11, FSPX,Five Star Products Inc,National Patent Development Corp,10%,P - Purchase,$0.68,"+345,524","10,619,078",+3%,"+$234,956",,,,
476,M,2008-02-13 15:16:15,2008-02-12, BDC,Belden Inc.,Monter John M,Dir,P - Purchase,$41.47,"+4,624","21,873",+27%,"+$191,762",+5,-3,-16,-3
477,,2008-02-13 15:14:28,2008-02-12, QCRH,Qcr Holdings Inc,Kilmer Mark C,Dir,P - Purchase,$15.00,"+1,975","47,865",+4%,"+$29,625",+2,+3,+3,-11
478,A,2008-02-13 15:14:04,2008-02-12, MAG,"Magnetek, Inc.",Reiland David P,"Pres, Chief Exec.Officer",P - Purchase,$3.26,"+1,000","141,081",+1%,"+$3,260",+2,-4,+13,-35
479,D,2008-02-13 15:11:54,2008-02-11, EQY,"Equity One, Inc.",Katzman Chaim,"COB, 10%",P - Purchase,$22.00,"+1,867","36,133,865",0%,"+$41,074",+1,-2,+1,-7
480,,2008-02-13 15:11:47,2008-02-12, FFKT,Farmers Capital Bank Corp,Sullivan Michael M,Dir,P - Purchase,$26.18,+200,"138,780",0%,"+$5,236",-1,0,-4,+27
481,,2008-02-13 15:11:01,2008-02-11, FCAL,"First California Financial Group, Inc.",Pohlad William M,10%,P - Purchase,$23.73,"+3,333","904,377",0%,"+$79,092",-2,-1,0,-1
482,,2008-02-13 15:09:15,2008-02-12, STST,"Argon St, Inc.",Daniels Aaron N,"VP, CFO, Treasurer",P - Purchase,$17.23,"+1,000","45,682",+2%,"+$17,230",,,,
483,,2008-02-13 14:55:13,2008-02-12, PRK,Park National Corp /oh/,Buchwald Maureen,Dir,P - Purchase,$65.71,+100,"6,343",+2%,"+$6,571",-1,-1,+4,+1
484,,2008-02-13 14:36:09,2008-02-11, COV,Covidien Ltd.,Hogan Randall J,Dir,P - Purchase,$42.88,+300,"2,470",+14%,"+$12,864",0,-1,-1,+22
485,,2008-02-13 14:36:09,2008-02-11, COV,Covidien Ltd.,Lannum Coleman N III,VP,P - Purchase,$42.51,+800,"13,467",+6%,"+$34,005",0,-1,-1,+22
486,D,2008-02-13 14:34:14,2008-02-12, SCUC,Securecare Technologies Inc,Nasto Dennis James,CEO,P - Purchase,$0.00,"+20,000","20,750",>999%,+$0,,,,
487,M,2008-02-13 14:25:29,2007-11-29, BUF,"Minrad International, Inc.","Healthcor Management, L.P.",10%,P - Purchase,$2.76,"+343,000","600,000",+133%,"+$945,925",,,,
488,,2008-02-13 14:21:19,2008-02-11, AMEX.,Titan Pharmaceuticals Inc,Kapp Joachim Friedrich,Dir,P - Purchase,$1.33,"+30,000","50,000",+150%,"+$39,900",,,,
489,,2008-02-13 14:18:54,2008-02-11, AMEX.,Titan Pharmaceuticals Inc,Bhonsle Sunil,"EVP, COO",P - Purchase,$1.25,"+20,000","161,394",+14%,"+$25,000",,,,
490,,2008-02-13 14:09:58,2008-02-13, EXPD,Expeditors International of Washington Inc,Malone Michael J,Dir,P - Purchase,$40.00,"+20,000","50,000",+67%,"+$800,000",0,+2,0,-14
491,,2008-02-13 13:24:36,2007-03-28, CUZ,Cousins Properties Inc,Cousins Thomas G,"Dir Emeritus, 10%",P - Purchase,$32.92,"+1,460","8,678,703",0%,"+$48,063",+4,+4,+3,-1
492,,2008-02-13 13:14:14,2008-02-12, UHAL,Amerco /nv/,Peterson Robert T,CFO U-Haul,P - Purchase,$23.26,"+2,000","4,000",+100%,"+$46,523",+6,+3,-1,-33
493,D,2008-02-13 13:02:04,2008-02-12, SONA,Southern National Bancorp of Virginia Inc,Shield Robin R,Dir,P - Purchase,$10.25,"+2,000","102,965",+2%,"+$20,500",0,-1,-7,-23
494,,2008-02-13 13:00:17,2008-02-13, SBH,"Sally Beauty Holdings, Inc.",Eisenberg Marshall E,Dir,P - Purchase,$7.96,"+25,000","100,000",+33%,"+$199,030",0,-8,-9,+4
495,,2008-02-13 12:59:29,2008-02-11, ALY,Allis Chalmers Energy Inc.,Bulgheroni Alejandro Pedro,Dir,P - Purchase,$9.90,"+61,396","1,568,396",+4%,"+$607,555",,,,
496,,2008-02-13 12:55:16,2008-02-12, GTWN,"Georgetown Bancorp, Inc.",Splaine David A.,Dir,P - Purchase,$6.95,"+1,000","2,560",+64%,"+$6,950",0,-6,-6,+1
497,D,2008-02-13 12:54:29,2008-02-11, FXCB,Fox Chase Bancorp Inc,Petro Thomas M,"Pres, CEO",P - Purchase,$11.66,"+2,000","101,606",+2%,"+$23,320",+1,0,-3,+6
498,,2008-02-13 12:53:48,2008-02-12, CWT,California Water Service Group,Vera George A,Dir,P - Purchase,$34.48,+3,"3,105",0%,+$100,+3,+1,+14,+14
499,DM,2008-02-13 12:44:27,2007-09-10, PWDR,"Powder River Petroleum International, Inc.",Havelock Jonathan Niles,Dir,P - Purchase,$0.25,"+19,000","19,000",New,"+$4,672",,,,
500,M,2008-02-22 21:17:49,2008-02-20, PBCI,Pamrapo Bancorp Inc,Massarelli Daniel,Dir,P - Purchase,$17.95,"+1,165","203,524",+1%,"+$20,916",,,,
501,M,2008-02-22 21:03:20,2008-02-20, SPIR,Spire Corp,Quercus Trust,10%,P - Purchase,$17.14,"+13,563","1,022,056",+1%,"+$232,459",+1,+5,-24,-35
502,DM,2008-02-22 20:31:55,2008-02-21, MCRL,Micrel Inc,Zinn Raymond D,"Pres, CEO, 10%",P - Purchase,$6.76,"+10,000","11,188,897",0%,"+$67,627",+4,+10,+36,+40
503,,2008-02-22 19:55:17,2008-02-20, NYT,New York Times Co,Harbert Management Corp,"* See Remarks, 10%",P - Purchase,$20.59,"+2,268,500","22,319,534",+11%,"+$46,710,591",+3,-1,+8,-29
504,,2008-02-22 19:54:12,2008-02-20, NYT,New York Times Co,"Harbinger Capital Partners Master Fund I, Ltd.","* See Remarks, 10%",P - Purchase,$20.59,"+2,268,500","22,319,534",+11%,"+$46,710,591",+3,-1,+8,-29
505,D,2008-02-22 19:49:30,2008-02-20, DDIC,Ddi Corp,Riley Bryant R,Dir,P - Purchase,$5.07,"+6,895","1,631,068",0%,"+$34,957",-6,-7,-11,+6
506,,2008-02-22 19:35:38,2008-02-22, TBHS,Bank Holdings,Buchold Jack Brian,CFO,P - Purchase,$8.44,+408,"9,558",+4%,"+$3,444",,,,
507,,2008-02-22 19:20:22,2007-10-24, ZION,Zions Bancorporation /ut/,Simmons L E,Dir,P - Purchase,$59.19,"+1,000","2,074,238",0%,"+$59,188",+1,-1,+1,-48
508,D,2008-02-22 19:14:47,2008-02-21, UMPQ,Umpqua Holdings Corp,Baker Barbara J,"EVP, Cultural Enhancement",P - Purchase,$15.17,+100,"16,328",+1%,"+$1,517",+5,+1,+11,-9
509,D,2008-02-22 19:10:02,2008-02-20, GSBC,Great Southern Bancorp Inc,Marrs Douglas W,Secretary,P - Purchase,$18.00,+900,"4,063",+28%,"+$16,200",+3,-1,-12,-42
510,,2008-02-22 18:58:23,2008-02-20, FRZ,Reddy Ice Holdings Inc,Shamrock Activist Value Fund L P,10%,P - Purchase,$24.43,"+6,700","3,308,616",0%,"+$163,680",,,,
511,,2008-02-22 18:57:59,2008-02-20, FRZ,Reddy Ice Holdings Inc,Shamrock Activist Value Fund L P,10%,P - Purchase,$24.22,"+4,300","3,301,916",0%,"+$104,149",,,,
512,,2008-02-22 18:57:53,2008-02-21, MDT,Medtronic Inc,Schuler Jack W,Dir,P - Purchase,$49.40,"+4,100","495,890",+1%,"+$202,532",+2,+2,0,+16
513,,2008-02-22 18:57:22,2008-02-21, MDT,Medtronic Inc,Schuler Jack W,Dir,P - Purchase,$48.92,"+160,700","495,890",+48%,"+$7,861,152",+2,+2,0,+16
514,,2008-02-22 18:56:40,2008-02-20, MDT,Medtronic Inc,Schuler Jack W,Dir,P - Purchase,$48.83,"+45,600","331,090",+16%,"+$2,226,872",+2,+2,0,+16
515,,2008-02-22 18:56:12,2008-02-20, FRZ,Reddy Ice Holdings Inc,Shamrock Activist Value Fund L P,10%,P - Purchase,$23.98,"+3,500","3,297,616",0%,"+$83,915",,,,
516,,2008-02-22 18:56:05,2008-02-20, MDT,Medtronic Inc,Schuler Jack W,Dir,P - Purchase,$48.90,"+68,700","318,790",+27%,"+$3,359,646",+2,+2,0,+16
517,,2008-02-22 18:54:58,2008-02-20, FRZ,Reddy Ice Holdings Inc,Shamrock Activist Value Fund L P,10%,P - Purchase,$23.90,"+25,800","3,294,116",+1%,"+$616,491",,,,
518,,2008-02-22 18:54:31,2008-02-20, FRZ,Reddy Ice Holdings Inc,Shamrock Activist Value Fund L P,10%,P - Purchase,$23.77,"+62,800","3,268,316",+2%,"+$1,492,591",,,,
519,,2008-02-22 18:53:42,2008-02-20, FRZ,Reddy Ice Holdings Inc,Shamrock Activist Value Fund L P,10%,P - Purchase,$23.33,"+11,900","3,205,516",0%,"+$277,578",,,,
520,M,2008-02-22 18:42:44,2008-02-20, ELOY,Eloyalty Corp,"Peninsula Master Fund, Ltd",10%,P - Purchase,$10.41,"+60,910","1,632,029",+4%,"+$633,884",,,,
521,,2008-02-22 18:38:09,2008-02-21, AN,Autonation Inc /fl,Lampert Edward S,10%,P - Purchase,$15.40,"+294,700","61,711,415",0%,"+$4,536,932",0,-2,+5,-27
522,M,2008-02-22 18:35:55,2008-02-20, AN,Autonation Inc /fl,Lampert Edward S,10%,P - Purchase,$15.31,"+854,200","61,416,715",+1%,"+$13,077,423",0,-2,+5,-27
523,,2008-02-22 18:29:43,2008-02-21, TRU,Torch Energy Royalty Trust,Trust Venture Co LLC,10%,P - Purchase,$10.20,"+7,000","6,382,253",0%,"+$71,400",,,,
524,M,2008-02-22 18:13:35,2008-02-20, ZHNE,Zhone Technologies Inc,Barris Peter J,10%,P - Purchase,$1.08,"+228,551","34,172,363",+1%,"+$247,917",+2,+2,-5,-69
525,M,2008-02-22 18:12:38,2008-02-20, ZHNE,Zhone Technologies Inc,Newhall Charles W III,10%,P - Purchase,$1.08,"+228,551","22,906,503",+1%,"+$247,917",+2,+2,-5,-69
526,M,2008-02-22 18:12:06,2008-02-20, ZHNE,Zhone Technologies Inc,Perry Mark W,10%,P - Purchase,$1.08,"+228,551","22,906,503",+1%,"+$247,917",+2,+2,-5,-69
527,M,2008-02-22 18:11:48,2008-02-20, ZHNE,Zhone Technologies Inc,Kramlich C Richard,"Dir, 10%",P - Purchase,$1.08,"+228,551","22,918,732",+1%,"+$247,917",+2,+2,-5,-69
528,M,2008-02-22 18:11:44,2008-02-21, ENWV,Endwave Corp,Keible Edward A Jr,"CEO, Pres",P - Purchase,$7.00,"+7,400","121,863",+6%,"+$51,791",,,,
529,,2008-02-22 17:49:58,2008-02-20, CPK,Chesapeake Utilities Corp,Cooper Beth W,"VP, Treasurer, Corp. Sec.",P - Purchase,$0.00,+0,"10,012",0%,+$0,-1,+2,+3,+10
530,,2008-02-22 17:43:17,2008-02-22, NBBC,Newbridge Bancorp,Diffey Alex A Jr,Dir,P - Purchase,$9.78,"+2,000","3,070",+187%,"+$19,560",-2,-1,-11,-35
531,,2008-02-22 17:40:33,2008-02-20, CPK,Chesapeake Utilities Corp,Zola Stanley Robert,Pres,P - Purchase,$0.00,+0,"13,223",0%,+$0,-1,+2,+3,+10
532,DM,2008-02-22 17:33:43,2008-02-20, JNS,Janus Capital Group Inc,Black Gary D,CEO,P - Purchase,$24.45,"+50,000","372,895",+15%,"+$1,222,500",+7,+6,+5,+4
533,,2008-02-22 17:30:06,2008-02-22, QPSA,Quepasa Corp,Abbott John,CEO,P - Purchase,$2.50,"+20,000","40,000",+100%,"+$50,000",+14,+14,+9,+34
534,,2008-02-22 17:29:28,2008-02-22, AEPI,Aep Industries Inc,Jmb Capital Partners Master Fund L.P.,10%,P - Purchase,$30.43,"+7,900","1,081,100",+1%,"+$240,409",+4,+3,0,-48
535,,2008-02-22 17:25:31,2008-02-20, LTFD,Littlefield Corp,Boston Avenue Capital,10%,P - Purchase,$1.34,"+3,000","2,315,121",0%,"+$4,020",,,,
536,,2008-02-22 17:18:42,2008-02-21, WWW,Wolverine World Wide Inc /de/,Gerber William K,Dir,P - Purchase,$26.72,+500,500,New,"+$13,360",+2,+3,+15,+1
537,,2008-02-22 17:16:51,2008-02-21, CNU,Continucare Corp,Frost Phillip Md Et Al,"Dir, 10%",P - Purchase,$2.21,"+5,000","25,534,801",0%,"+$11,047",,,,
538,,2008-02-22 17:15:30,2008-02-20, ARQL,Arqule Inc,Bvf Partners L P/il,"Indirect Beneficial Owner, 10%",P - Purchase,$5.05,"+28,100","7,923,577",0%,"+$141,905",+3,0,-10,-24
539,M,2008-02-22 17:06:38,2008-02-20, GMO,"General Moly, Inc",Harbert Management Corp,10%,P - Purchase,$11.10,"+351,216","6,631,603",+6%,"+$3,897,923",+1,-1,-34,-37
540,,2008-02-22 17:06:38,2008-02-21, ICCC,Immucell Corp /de/,Crabb Joseph H,"VP, CSO",P - Purchase,$3.50,"+1,000","89,111",+1%,"+$3,500",-5,-15,-16,-11
541,A,2008-02-22 17:04:28,2008-01-31, SCB,Community Bankshares Inc /sc/,Havekost Richard L,Dir,P - Purchase,$11.20,"+10,000","24,500",+69%,"+$112,000",,,,
542,M,2008-02-22 17:04:09,2008-02-20, ATAXZ,America First Tax Exempt Investors LP,Yanney Michael B,COB of GP of GP,P - Purchase,$7.08,"+5,000","52,500",+11%,"+$35,381",,,,
543,M,2008-02-22 17:03:50,2008-02-20, ATAXZ,America First Tax Exempt Investors LP,Roskens Lisa Y,"Pres, CEO of GP of GP",P - Purchase,$7.08,"+5,000","40,000",+14%,"+$35,381",,,,
544,M,2008-02-22 17:03:26,2008-02-20, ATAXZ,America First Tax Exempt Investors LP,Yanney Gail Walling,Director of GP of GP,P - Purchase,$7.08,"+5,000","52,500",+11%,"+$35,381",,,,
545,DM,2008-02-22 17:02:33,2008-02-20, ISCA,International Speedway Corp,"Nevair of Nevada, LLC","Group Member, 10%",P - Purchase,$41.85,+480,"18,104,571",0%,"+$20,088",0,-1,-2,-9
546,A,2008-02-22 17:02:25,2008-02-21, AUBN,Auburn National Bancorporation Inc,Hedges David A,Controller,P - Purchase,$21.64,+100,100,New,"+$2,164",-2,-2,+5,+6
547,,2008-02-22 17:02:03,2008-02-20, FCNCA,First Citizens Bancshares Inc /de/,Holding Frank B,"Exec Vice COB, 10%",P - Purchase,$145.17,+25,"3,140,862",0%,"+$3,629",+3,+3,-4,+3
548,M,2008-02-22 17:00:38,2008-02-20, IESC,Integrated Electrical Services Inc,Gendell Jeffrey L Et Al,10%,P - Purchase,$15.94,"+131,600","8,218,609",+2%,"+$2,097,336",+5,+12,+13,+32
549,D,2008-02-22 16:59:57,2008-02-20, MAKO,Mako Surgical Corp.,Stansky Michael P,Dir,P - Purchase,$10.00,"+250,000","1,736,634",+17%,"+$2,500,000",+3,+19,+9,-21
550,,2008-02-22 16:56:39,2008-02-21, UBSH,Union Bankshares Corp,Morin R Hunter,Dir,P - Purchase,$18.70,+267,"25,276",+1%,"+$4,993",+3,+1,+7,+22
551,,2008-02-22 16:55:49,2008-02-20, MAKO,Mako Surgical Corp.,Nunes Steven J,"SVP of Sales, Marketing",P - Purchase,$10.00,+650,650,New,"+$6,500",+3,+19,+9,-21
552,D,2008-02-22 16:52:51,2008-02-20, MAKO,Mako Surgical Corp.,Moll Frederic H,Dir,P - Purchase,$10.00,"+2,350","72,145",+3%,"+$23,500",+3,+19,+9,-21
553,,2008-02-22 16:50:24,2008-02-21, UBSH,Union Bankshares Corp,Peay D Anthony,"EVP, CFO",P - Purchase,$18.70,+5,"19,576",0%,+$94,+3,+1,+7,+22
554,DM,2008-02-22 16:47:39,2007-10-22, NBTF,Nb&t Financial Group Inc,Fortin Craig F,"SVP, CFO",P - Purchase,$20.55,+63,"2,944",+2%,"+$1,294",0,0,-7,-14
555,D,2008-02-22 16:47:23,2008-02-21, NBTF,Nb&t Financial Group Inc,Smith Timothy L,Dir,P - Purchase,$20.78,"+1,200","97,073",+1%,"+$24,936",0,0,-7,-14
556,,2008-02-22 16:43:46,2008-02-20, MAKO,Mako Surgical Corp.,Federico Charles,Dir,P - Purchase,$10.00,"+10,000","10,000",New,"+$100,000",+3,+19,+9,-21
557,,2008-02-22 16:43:10,2008-02-21, PDRT,Particle Drilling Technologies Inc/nv,Boswell J Chris,"SVP, CFO",P - Purchase,$2.00,"+5,000","606,140",+1%,"+$10,010",,,,
558,,2008-02-22 16:42:32,2008-02-21, UBSH,Union Bankshares Corp,Neal John C,EVP,P - Purchase,$18.70,+8,"36,206",0%,+$150,+3,+1,+7,+22
559,D,2008-02-22 16:41:15,2008-02-21, ISCA,International Speedway Corp,Carl Investment Limited Partnership,"Group Member, 10%",P - Purchase,$42.00,+240,"18,227,910",0%,"+$10,080",0,-1,-2,-9
560,DM,2008-02-22 16:41:15,2008-02-20, ISCA,International Speedway Corp,"Capital Circle Group, LLC","Group Member, 10%",P - Purchase,$41.85,+480,"18,104,571",0%,"+$20,088",0,-1,-2,-9
561,DM,2008-02-22 16:41:11,2008-02-20, ISCA,International Speedway Corp,Capital Circle Group Limited Partnership,"Group Member, 10%",P - Purchase,$41.85,+480,"18,104,571",0%,"+$20,088",0,-1,-2,-9
562,,2008-02-22 16:39:15,2008-02-02, CPK,Chesapeake Utilities Corp,Thompson Stephen C,SVP,P - Purchase,$0.00,+0,"23,443",0%,+$0,-1,+2,+3,+10
563,,2008-02-22 16:38:58,2008-02-20, DFG,Delphi Financial Group Inc/de,Brine Kevin R,Dir,P - Purchase,$29.21,"+25,000","25,000",New,"+$730,171",+3,+5,-3,-13
564,M,2008-02-22 16:38:53,2008-02-20, CORS,Corus Bankshares Inc,Buford Robert J,Dir,P - Purchase,$10.61,"+4,000","11,000",+57%,"+$42,440",,,,
565,M,2008-02-22 16:37:12,2008-02-14, CORS,Corus Bankshares Inc,Buford Robert J,Dir,P - Purchase,$10.56,"+6,000","7,000",+600%,"+$63,380",,,,
566,D,2008-02-22 16:36:22,2008-02-19, MFNC,Mackinac Financial Corp /mi/,George Kelly W,Pres*,P - Purchase,$8.72,+500,500,New,"+$4,361",-7,0,+5,-26
567,D,2008-02-22 16:33:56,2008-02-20, MAKO,Mako Surgical Corp.,Blumenfeld S Morry,Dir,P - Purchase,$10.00,"+15,000","637,892",+2%,"+$150,000",+3,+19,+9,-21
568,,2008-02-22 16:32:39,2008-02-21, UBSH,Union Bankshares Corp,Orfe Janis,EVP,P - Purchase,$18.70,+11,863,+1%,+$206,+3,+1,+7,+22
569,,2008-02-22 16:30:43,2007-08-29, FO,Fortune Brands Inc,Carbonari Bruce A,"Pres, CEO",P - Purchase,$81.47,+154,"51,361",0%,"+$12,546",,,,
570,D,2008-02-22 16:27:54,2008-02-22, GBE,Grubb & Ellis Co,Pehlke Richard W,"EVP, CFO",P - Purchase,$6.17,"+5,000","82,500",+6%,"+$30,850",,,,
571,M,2008-02-22 16:25:32,2008-02-22, CNB,Colonial Bancgroup Inc,Rane James W,Dir,P - Purchase,$13.16,"+32,123","191,383",+20%,"+$422,616",,,,
572,,2008-02-22 16:23:33,2008-02-22, CSCD,Cascade Microtech Inc,Damkroger Willis D,"VP, GM Pyramid Products Div",P - Purchase,$7.42,"+5,000","29,914",+20%,"+$37,101",+1,+6,+5,-17
573,,2008-02-22 16:21:28,2008-02-22, AUBN,Auburn National Bancorporation Inc,Housel David E,Dir,P - Purchase,$22.00,+150,"3,000",+5%,"+$3,300",-2,-2,+5,+6
574,,2008-02-22 16:20:25,2008-02-22, MRH,Montpelier Re Holdings Ltd,Pollett William,"SVP, Treasurer",P - Purchase,$16.23,"+6,000","35,625",+20%,"+$97,380",0,-2,-3,-1
575,,2008-02-22 16:20:06,2008-02-20, EPHC,Epoch Holding Corp,Arzac Enrique R,Dir,P - Purchase,$10.20,"+2,000","25,946",+8%,"+$20,400",+3,+5,+17,+7
576,,2008-02-22 16:19:31,2008-02-20, CPK,Chesapeake Utilities Corp,McMasters Michael P,"SVP, CFO",P - Purchase,$0.00,+0,"38,110",0%,+$0,-1,+2,+3,+10
577,,2008-02-22 16:19:07,2008-02-21, TDBK,Tidelands Bancshares Inc,Gandy John Wilson,Dir,P - Purchase,$10.98,+825,"2,325",+55%,"+$9,059",,,,
578,D,2008-02-22 16:13:54,2008-02-20, ONB,Old National Bancorp /in/,Mounts Allen R,EVP - CHIEF ADMIN OFFICER,P - Purchase,$15.53,+103,"37,240",0%,"+$1,600",-1,-4,+13,+4
579,,2008-02-22 16:10:45,2008-02-22, IRC,Inland Real Estate Corp,Zalatoris Mark E,COO,P - Purchase,$13.50,+200,"80,997",0%,"+$2,700",+3,+3,+19,+11
580,D,2008-02-22 16:04:46,2008-02-21, RSTI,Rofin Sinar Technologies Inc,Wirth Peter,Exec COB,P - Purchase,$4.98,"+50,000","75,200",+198%,"+$248,831",+2,+3,+7,+7
581,M,2008-02-22 16:02:27,2008-02-20, OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,$2.57,"+25,000","70,229,842",0%,"+$64,233",0,-1,-13,-32
